Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2021-10-20 05-50-33,2021-10-20 03-50-33,3,3.8,1.3,5377.23,949.752,12,4,9,1,39,4,5.2124,3,3,3,
2021-10-20 05-51-34,2021-10-20 03-51-34,3,3.8,1.4,5373.63,952.132,12,4,9,1,38,4,5.00578,3,3,3,
2021-10-20 05-52-35,2021-10-20 03-52-35,3,4.2,1.2,5363.79,912.585,12,4,6,1,37,4,4.99752,3,3,3,
2021-10-20 05-53-36,2021-10-20 03-53-36,3,4.5,1.2,5367.78,910.373,12,4,7,1,81,4,5.12975,3,3,3,
2021-10-20 05-54-37,2021-10-20 03-54-37,3,3.8,1.1,5367.66,897.564,12,4,7,1,38,4,4.58347,3,3,3,
2021-10-20 05-55-38,2021-10-20 03-55-38,3,3.7,1.2,5366.64,911.284,12,4,7,1,37,4,4.30165,3,3,3,
2021-10-20 05-56-39,2021-10-20 03-56-39,3,3.7,1.1,5365.81,914.883,12,4,7,1,34,4,4.26529,3,3,3,
2021-10-20 05-57-40,2021-10-20 03-57-40,3,4,1.1,5365.54,924.277,9,4,7,1,181,4,5.7124,3,3,3,
2021-10-20 05-58-41,2021-10-20 03-58-41,3,4.5,1.1,5368.23,929.644,9,4,7,1,348,4,5.68512,3,3,3,
2021-10-20 05-59-42,2021-10-20 03-59-42,3,4,1.2,5368.2,926.642,9,4,7,1,30,4,4.81074,3,3,3,
2021-10-20 06-00-43,2021-10-20 04-00-43,3,4.1,1.2,5365.13,941.81,9,4,7,1,231,4,5.78595,3,3,3,
2021-10-20 06-01-44,2021-10-20 04-01-44,3,4.2,1.1,5361.98,935.648,9,4,7,1,45,4,5.93884,3,3,3,
2021-10-20 06-02-45,2021-10-20 04-02-45,3,3.9,1,5362.35,943.261,9,4,9,2,51,4,4.83554,2,2,1,
2021-10-20 06-03-46,2021-10-20 04-03-46,3,3.7,1.1,5370.93,962.078,9,4,11,2,49,3,3.23388,2,2,1,
2021-10-20 06-04-47,2021-10-20 04-04-47,3,2.9,1.1,5369.87,963.093,9,4,10,1,32,2,2.61488,3,3,3,
2021-10-20 06-05-48,2021-10-20 04-05-48,3,3,1.1,5371.58,996.301,9,4,12,2,47,3,3.24463,2,2,1,
2021-10-20 06-06-49,2021-10-20 04-06-49,3,4.4,1.2,5368.06,1078.8,9,4,11,2,198,6,8.03636,2,2,1,
2021-10-20 06-07-49,2021-10-20 04-07-49,3,4.2,1.2,5368.07,1058.69,9,4,11,2,44,6,6.51818,2,2,1,
2021-10-20 06-08-50,2021-10-20 04-08-50,3,5.1,1.2,5355.45,861.257,9,4,9,2,146,6,7.5405,2,2,1,
2021-10-20 06-09-51,2021-10-20 04-09-51,3,4.6,1,5356.47,802.301,9,4,7,2,47,5,6.08099,2,2,1,
2021-10-20 06-10-52,2021-10-20 04-10-52,3,4,0.9,5356.88,797.679,9,4,7,2,35,4,4.08512,2,2,1,
2021-10-20 06-11-53,2021-10-20 04-11-53,3,3.6,1,5358,795.094,10,4,8,2,43,3,3.61074,2,2,1,
2021-10-20 06-12-54,2021-10-20 04-12-54,3,3.2,1,5357.87,803.884,10,4,9,2,44,3,2.82975,2,2,1,
2021-10-20 06-13-55,2021-10-20 04-13-55,3,3.6,1.2,5357.9,828.195,10,4,8,2,134,3,3.63388,2,2,1,
2021-10-20 06-14-56,2021-10-20 04-14-56,3,4.7,1.2,5356,881.246,10,4,8,2,104,5,6.5595,2,2,1,
2021-10-20 06-15-57,2021-10-20 04-15-57,3,5,1.1,5354.98,896.965,10,4,8,2,198,6,7.32479,2,2,1,
2021-10-20 06-16-58,2021-10-20 04-16-58,3,4.6,1.1,5356.08,876.541,10,4,10,2,57,6,7.35537,2,2,1,
2021-10-20 06-17-59,2021-10-20 04-17-59,3,4.5,1.1,5380.23,966.027,10,4,15,2,229,5,6.62397,2,2,1,
2021-10-20 06-19-00,2021-10-20 04-19-00,3,3.6,1.1,5378.09,953.756,10,4,14,2,21,4,4.03471,2,2,1,
2021-10-20 06-20-01,2021-10-20 04-20-01,3,3.5,1.1,5375.83,956.791,10,4,14,2,27,4,3.91405,2,2,1,
2021-10-20 06-21-02,2021-10-20 04-21-02,3,3.7,1.1,5359.54,781.531,11,4,9,2,304,4,4.06529,2,2,1,
2021-10-20 06-22-03,2021-10-20 04-22-03,3,4.5,1.1,5377.96,887.619,13,4,13,3,479,3,5.15537,1,1,1,
2021-10-20 06-23-04,2021-10-20 04-23-04,3,3.9,1.1,5374.42,879.341,13,4,12,3,48,4,3.78595,1,1,1,
2021-10-20 06-24-05,2021-10-20 04-24-05,3,4.2,1.2,5382.83,926.442,13,4,13,3,51,4,4.70496,1,1,1,
2021-10-20 06-25-06,2021-10-20 04-25-06,3,4.3,1.3,5374.98,934.204,13,4,14,3,49,4,5.29669,1,1,1,
2021-10-20 06-26-07,2021-10-20 04-26-07,3,4,1.1,5374.89,934.863,13,4,14,2,45,4,5.0562,2,2,1,
2021-10-20 06-27-08,2021-10-20 04-27-08,3,3.6,1.1,5377.39,944.753,13,4,14,2,45,4,4.95537,2,2,1,
2021-10-20 06-28-09,2021-10-20 04-28-09,3,4.3,1.1,5386.58,947.148,13,4,13,2,108,5,6.79752,2,2,1,
2021-10-20 06-29-10,2021-10-20 04-29-10,3,4.1,1.3,5386.07,925.944,13,4,11,2,37,5,5.55124,2,2,1,
2021-10-20 06-30-11,2021-10-20 04-30-11,3,4,1.1,5380.56,939.387,13,4,11,1,31,4,4.6562,3,3,3,
2021-10-20 06-31-11,2021-10-20 04-31-11,3,3.2,1.2,5371.01,886.558,13,4,9,1,36,3,3.08926,3,3,3,
2021-10-20 06-32-12,2021-10-20 04-32-12,3,3.3,1.2,5385.9,932.235,13,4,10,1,35,3,3.13636,3,3,3,
2021-10-20 06-33-13,2021-10-20 04-33-13,3,4.1,1.5,5402.43,1007.6,13,4,12,2,171,3,3.88678,2,2,1,
2021-10-20 06-34-14,2021-10-20 04-34-14,3,4.3,1.2,5396.48,1016.62,13,4,12,1,250,4,6.83141,3,3,3,
2021-10-20 06-35-15,2021-10-20 04-35-15,3,5.1,1.6,3484.03,902.282,13,4,9,1,168,7,10.4636,3,3,3,
2021-10-20 06-36-16,2021-10-20 04-36-16,3,5.4,1.4,3485.13,889.42,13,4,9,1,174,7,10.1289,3,3,3,
2021-10-20 06-37-17,2021-10-20 04-37-17,3,5.4,1.3,3491.22,887.303,13,4,9,1,94,8,10.8058,3,3,3,
2021-10-20 06-38-18,2021-10-20 04-38-18,3,4.4,1.1,3495.16,889.948,13,4,9,1,44,6,7.41653,3,3,3,
2021-10-20 06-39-19,2021-10-20 04-39-19,3,5.5,1.3,3473.42,746.609,13,4,4,1,405,8,9.27769,3,3,3,
2021-10-20 06-40-20,2021-10-20 04-40-20,3,7.5,1,3478.01,738.548,13,4,4,1,454,7,10.2058,3,3,3,
2021-10-20 06-41-21,2021-10-20 04-41-21,3,6.4,1,3478.54,728.066,13,4,4,1,291,7,8.10248,3,3,3,
2021-10-20 06-42-22,2021-10-20 04-42-22,3,4.9,0.9,3492.21,732.175,13,4,4,1,49,5,5.45455,3,3,3,
2021-10-20 06-43-23,2021-10-20 04-43-23,3,5.2,0.9,3493.42,743.256,13,4,4,1,186,5,6.61983,3,3,3,
2021-10-20 06-44-24,2021-10-20 04-44-24,3,5.5,1.3,3497.95,743.557,9,4,4,1,81,5,6.1595,3,3,3,
2021-10-20 06-45-25,2021-10-20 04-45-25,3,6,1,3497.93,736.542,9,4,4,1,35,6,6.8843,3,3,3,
2021-10-20 06-46-26,2021-10-20 04-46-26,3,5.4,1.1,3501.16,748.654,9,4,4,1,222,5,7.3281,3,3,3,
2021-10-20 06-47-27,2021-10-20 04-47-27,3,5.6,0.9,3502.66,757.458,9,4,4,1,149,6,6.63802,3,3,3,
2021-10-20 06-48-28,2021-10-20 04-48-28,3,6.5,1.1,3501.31,745.524,9,4,4,1,48,7,8.43719,3,3,3,
2021-10-20 06-49-29,2021-10-20 04-49-29,3,6.5,1,3507.56,732.836,9,4,4,1,41,6,8.39917,3,3,3,
2021-10-20 06-50-30,2021-10-20 04-50-30,3,6.1,1.1,3510.43,720.809,9,4,4,1,235,6,7.17025,3,3,3,
2021-10-20 06-51-31,2021-10-20 04-51-31,3,4.2,1.1,3510.89,720.958,9,4,4,1,37,4,4.48843,3,3,3,
2021-10-20 06-52-32,2021-10-20 04-52-32,3,3.8,0.9,3510.94,723.323,9,4,4,1,17,3,3.73306,3,3,3,
2021-10-20 06-53-33,2021-10-20 04-53-33,3,3.5,0.7,3511.22,726.02,9,4,4,1,21,3,3.63802,3,3,3,
2021-10-20 06-54-34,2021-10-20 04-54-34,3,3.9,0.9,3514.05,727.124,9,3,4,1,44,3,3.57851,3,3,3,
2021-10-20 06-55-35,2021-10-20 04-55-35,3,4.2,0.8,3512.19,727.457,9,3,4,1,43,4,4.33884,3,3,3,
2021-10-20 06-56-36,2021-10-20 04-56-36,3,3.5,0.9,3514.48,735.59,8,3,6,2,22,3,3.21488,2,2,1,
2021-10-20 06-57-37,2021-10-20 04-57-37,3,3.4,1,3518.09,742.447,8,3,7,2,29,3,3.10992,2,2,1,
2021-10-20 06-58-38,2021-10-20 04-58-38,3,3.5,1.4,3542.71,824.048,8,3,12,3,42,3,3.70744,1,1,1,
2021-10-20 06-59-39,2021-10-20 04-59-39,3,3.8,1.2,3557.85,917.723,8,4,17,3,35,3,4.08595,1,1,1,
2021-10-20 07-00-40,2021-10-20 05-00-40,3,4,1.3,3556.09,922.894,8,4,17,3,154,4,6.91818,1,1,1,
2021-10-20 07-01-41,2021-10-20 05-01-41,3,4.1,1.2,3555.8,920.195,8,4,17,3,146,5,7.62975,1,1,1,
2021-10-20 07-02-41,2021-10-20 05-02-41,3,4.3,1.3,3559.02,921.898,9,4,15,3,61,5,6.05372,1,1,1,
2021-10-20 07-03-42,2021-10-20 05-03-42,3,4.7,1.4,3552.86,892.62,10,4,14,3,67,6,7.40661,1,1,1,
2021-10-20 07-04-43,2021-10-20 05-04-43,3,4.1,1.2,3561.11,900.101,10,4,13,1,102,5,5.94793,3,3,3,
2021-10-20 07-05-44,2021-10-20 05-05-44,3,4.3,1.2,3570.45,917.254,10,4,13,1,49,6,8.4876,3,3,3,
2021-10-20 07-06-45,2021-10-20 05-06-45,3,4.2,1.3,3573.93,829.731,10,4,12,1,48,7,8.01488,3,3,3,
2021-10-20 07-07-46,2021-10-20 05-07-46,3,3.5,1.2,3576.02,787.022,10,4,11,1,42,5,6.13388,3,3,3,
2021-10-20 07-08-47,2021-10-20 05-08-47,3,3.1,0.8,3560.74,667.307,11,4,6,2,51,3,3.40165,2,2,1,
2021-10-20 07-09-49,2021-10-20 05-09-49,2,4.4,0.7,3574.18,610.573,11,4,2,2,151,3,3.01488,1,1,1,
2021-10-20 07-10-50,2021-10-20 05-10-50,2,5.3,0.6,3575.18,617.844,11,4,3,2,85,3,2.8438,1,1,1,
2021-10-20 07-11-51,2021-10-20 05-11-51,2,4.4,0.7,3578.56,623.698,11,4,4,2,30,3,2.69917,1,1,1,
2021-10-20 07-12-52,2021-10-20 05-12-52,2,3.6,0.7,3579.13,625.25,11,4,4,2,30,2,2.47686,1,1,1,
2021-10-20 07-13-53,2021-10-20 05-13-53,2,3.3,0.8,3581.96,625.942,11,4,4,2,34,2,2.47273,1,1,1,
2021-10-20 07-14-54,2021-10-20 05-14-54,2,3.6,1,3584.74,625.939,11,4,4,2,36,2,2.53636,1,1,1,
2021-10-20 07-15-55,2021-10-20 05-15-55,3,4.2,0.9,3590.06,641.507,12,4,4,2,82,3,2.8719,2,2,1,
2021-10-20 07-16-56,2021-10-20 05-16-56,3,3.4,0.9,3589.61,648.938,12,4,6,2,29,2,2.52397,2,2,1,
2021-10-20 07-17-57,2021-10-20 05-17-57,3,3.5,1.1,3590.74,665.275,12,4,8,3,40,3,2.88347,1,1,1,
2021-10-20 07-18-58,2021-10-20 05-18-58,3,3.1,1.3,3590.39,677.623,12,4,9,3,142,2,2.92066,1,1,1,
2021-10-20 07-19-59,2021-10-20 05-19-59,3,3,1.1,3590.96,685.369,12,4,9,2,46,2,2.65868,2,2,1,
2021-10-20 07-21-00,2021-10-20 05-21-00,3,2.8,1,3594.31,671.877,12,4,8,2,43,2,2.68182,2,2,1,
2021-10-20 07-22-01,2021-10-20 05-22-01,3,2.8,1.1,3594.61,674.967,12,4,9,2,47,2,2.6157,2,2,1,
2021-10-20 07-23-02,2021-10-20 05-23-02,3,2.5,0.9,3594.86,672.516,12,4,7,1,43,2,2.58182,3,3,3,
2021-10-20 07-24-03,2021-10-20 05-24-03,3,3.1,1,3596.23,677.186,12,4,6,2,30,2,2.61488,2,2,1,
2021-10-20 07-25-04,2021-10-20 05-25-04,3,3.5,0.9,3596.74,670.119,12,4,5,2,36,2,2.66529,2,2,1,
2021-10-20 07-26-04,2021-10-20 05-26-04,3,3.6,0.7,3597.07,658.903,12,4,4,2,27,3,2.74711,2,2,1,
2021-10-20 07-27-05,2021-10-20 05-27-05,3,4.1,0.9,3598.12,667.976,12,4,4,1,49,4,3.82231,3,3,3,
2021-10-20 07-28-06,2021-10-20 05-28-06,3,3.6,0.7,3599.6,660.91,12,4,4,1,47,4,3.99835,3,3,3,
2021-10-20 07-29-07,2021-10-20 05-29-07,3,3.1,0.8,3602.72,664.243,13,4,4,1,118,3,2.94628,3,3,3,
2021-10-20 07-30-08,2021-10-20 05-30-08,3,4.2,0.8,3604.69,660.774,13,4,3,1,36,4,4.84711,3,3,3,
2021-10-20 07-31-09,2021-10-20 05-31-09,3,3.5,0.6,3603.34,658.857,13,4,3,1,8,3,3.07107,3,3,3,
2021-10-20 07-32-10,2021-10-20 05-32-10,3,5.1,0.6,3604.21,648.972,13,4,1,1,32,3,2.98678,3,3,3,
2021-10-20 07-33-11,2021-10-20 05-33-11,3,7.4,0.7,3076.67,648.712,13,4,1,1,38,3,2.99669,3,3,3,
2021-10-20 07-34-12,2021-10-20 05-34-12,3,7.4,0.6,3077.2,647.893,13,4,1,1,10,3,2.99174,3,3,3,
2021-10-20 07-35-13,2021-10-20 05-35-13,3,6.6,1.2,3232.56,753.063,16,4,5,2,156,3,4.06033,2,2,1,
2021-10-20 07-36-14,2021-10-20 05-36-14,3,4.9,1.5,3256.37,759.588,16,4,5,1,48,3,3.64876,3,3,3,
2021-10-20 07-37-15,2021-10-20 05-37-15,3,3.9,1.1,3290.95,753.136,16,4,5,1,42,3,3.70248,3,3,3,
2021-10-20 07-38-16,2021-10-20 05-38-16,3,3.4,1.1,3290.78,752.878,16,4,5,1,29,3,3.03306,3,3,3,
2021-10-20 07-39-17,2021-10-20 05-39-17,3,3.5,1,3290.8,751.418,16,4,5,1,11,3,2.95041,3,3,3,
2021-10-20 07-40-18,2021-10-20 05-40-18,3,3.5,1.2,3290.89,751.916,16,4,5,1,19,3,2.95207,3,3,3,
2021-10-20 07-41-19,2021-10-20 05-41-19,3,3.8,4,3307.86,719.36,16,4,2,2,146,3,3.10744,2,2,1,
2021-10-20 07-42-20,2021-10-20 05-42-20,3,5.5,1.1,3315.43,758.418,16,4,5,2,146,4,4.47107,2,2,1,
2021-10-20 07-43-21,2021-10-20 05-43-21,3,4.8,1.2,3372.38,811.849,16,4,8,2,103,4,4.64876,2,2,1,
2021-10-20 07-44-22,2021-10-20 05-44-22,3,4,1.4,3437.91,863.702,16,4,9,2,169,3,3.6124,2,2,1,
2021-10-20 07-45-23,2021-10-20 05-45-23,3,4.5,1.4,3451.86,868.078,16,4,9,2,43,3,3.84793,2,2,1,
2021-10-20 07-46-24,2021-10-20 05-46-24,3,4.4,1.6,3501.52,922.528,17,4,12,2,115,3,3.76612,2,2,1,
2021-10-20 07-47-24,2021-10-20 05-47-24,3,4,1.2,3505.51,926.902,18,4,12,2,31,3,3.56116,2,2,1,
2021-10-20 07-48-25,2021-10-20 05-48-25,3,4.4,1.5,3633.62,966.53,18,4,14,3,252,3,4.17603,1,1,1,
2021-10-20 07-49-26,2021-10-20 05-49-26,3,4.4,2.5,3788.57,1012.36,18,4,16,3,48,4,4.07603,1,1,1,
2021-10-20 07-50-27,2021-10-20 05-50-27,3,4.1,1.4,3787.5,1018.14,18,4,16,3,39,4,4.0843,1,1,1,
2021-10-20 07-51-28,2021-10-20 05-51-28,3,4.1,1.1,3834.53,930.838,19,4,16,3,42,4,3.83058,1,1,1,
2021-10-20 07-52-29,2021-10-20 05-52-29,3,4.2,1.3,4108.2,1164.63,24,4,26,3,103,4,4.16777,1,1,1,
2021-10-20 07-53-30,2021-10-20 05-53-30,3,3.8,1.5,4103.66,1100.02,24,4,23,3,107,4,3.99669,1,1,1,
2021-10-20 07-54-31,2021-10-20 05-54-31,3,4.5,1.7,4369.87,1263.74,24,4,29,3,358,4,4.8438,1,1,1,
2021-10-20 07-55-32,2021-10-20 05-55-32,3,5.1,2,4510.02,1365.06,24,4,32,3,48,4,4.58347,1,1,1,
2021-10-20 07-56-33,2021-10-20 05-56-33,3,5.1,2.2,4619.55,1406.09,24,4,31,3,119,4,4.46777,1,1,1,
2021-10-20 07-57-34,2021-10-20 05-57-34,3,5.3,2.6,4842.2,1449.77,24,4,29,3,201,4,4.52149,1,1,1,
2021-10-20 07-58-35,2021-10-20 05-58-35,3,5.1,2,4841.34,1450.16,24,4,28,3,33,4,4.1405,1,1,1,
2021-10-20 07-59-36,2021-10-20 05-59-36,3,6,2.4,5269.55,1490.29,24,4,27,3,103,4,5.52397,1,1,1,
2021-10-20 08-00-37,2021-10-20 06-00-37,3,5.3,2.3,5248.89,1527.8,24,4,28,3,49,4,4.39174,1,1,1,
2021-10-20 08-01-38,2021-10-20 06-01-38,3,5.7,2.2,5335.59,1630.98,24,4,31,3,195,4,4.78926,1,1,1,
2021-10-20 08-02-39,2021-10-20 06-02-39,3,5.5,2.2,5287.1,1390.61,24,4,24,3,174,4,4.62066,1,1,1,
2021-10-20 08-03-40,2021-10-20 06-03-40,3,5.4,2.1,5314.69,1480.42,24,4,26,3,65,4,4.68678,1,1,1,
2021-10-20 08-04-41,2021-10-20 06-04-41,3,5.3,1.9,5306.75,1423.53,25,4,23,3,148,4,5.12397,1,1,1,
2021-10-20 08-05-42,2021-10-20 06-05-42,3,5.8,1.8,5297.63,1408.55,25,4,23,3,71,4,5.70496,1,1,1,
2021-10-20 08-06-43,2021-10-20 06-06-43,3,4.4,1.6,5246.99,1156.47,25,4,20,3,38,4,4.26198,1,1,1,
2021-10-20 08-07-44,2021-10-20 06-07-44,3,3.9,1.2,4882.96,1013.76,25,4,16,3,42,3,3.69669,1,1,1,
2021-10-20 08-08-45,2021-10-20 06-08-45,3,4.1,1.3,4955.24,1050.13,25,4,19,3,110,3,4.00992,1,1,1,
2021-10-20 08-09-46,2021-10-20 06-09-46,3,4.2,1.3,4965.14,932.269,25,4,17,3,56,4,4.98264,1,1,1,
2021-10-20 08-10-46,2021-10-20 06-10-46,3,4.2,1.5,4990.05,940.382,25,4,18,3,207,4,5.96446,1,1,1,
2021-10-20 08-11-47,2021-10-20 06-11-47,3,4.2,1.3,5003.25,871.155,25,4,15,3,37,4,4.99174,1,1,1,
2021-10-20 08-12-48,2021-10-20 06-12-48,3,4,1.1,5008.23,853.953,25,4,12,3,79,4,4.87521,1,1,1,
2021-10-20 08-13-49,2021-10-20 06-13-49,3,4.4,1,5006.46,838.69,25,4,9,3,35,4,4.69835,1,1,1,
2021-10-20 08-14-50,2021-10-20 06-14-50,3,6.4,1.1,4974.85,700.647,25,4,4,3,63,4,4.40579,1,1,1,
2021-10-20 08-15-51,2021-10-20 06-15-51,3,6,1.1,4976.24,696.274,25,4,5,3,50,3,3.93388,1,1,1,
2021-10-20 08-16-52,2021-10-20 06-16-52,3,4.1,1,4530.39,694.507,25,4,5,1,152,3,3.51405,3,3,3,
2021-10-20 08-17-53,2021-10-20 06-17-53,3,3.4,1,4571.82,695.309,25,4,5,1,24,3,3.38843,3,3,3,
2021-10-20 08-18-54,2021-10-20 06-18-54,3,3.9,1.2,4600.84,706.128,25,4,5,1,87,4,4.52975,3,3,3,
2021-10-20 08-19-55,2021-10-20 06-19-55,3,4,1.1,4633.28,701.35,25,4,5,1,38,4,4.86777,3,3,3,
2021-10-20 08-20-56,2021-10-20 06-20-56,3,3.4,0.7,4645.4,684.967,25,4,3,1,16,3,3.11653,3,3,3,
2021-10-20 08-21-57,2021-10-20 06-21-57,3,5.3,0.7,4652.79,677.887,25,4,1,1,14,3,2.9719,3,3,3,
2021-10-20 08-22-58,2021-10-20 06-22-58,3,7.6,0.7,4662.01,674.162,25,4,1,1,12,3,3.04215,3,3,3,
2021-10-20 08-23-59,2021-10-20 06-23-59,3,7.6,0.7,4662.11,674.859,25,4,1,1,35,3,3.10248,3,3,3,
2021-10-20 08-25-00,2021-10-20 06-25-00,3,7.5,0.9,4662.19,675.316,25,4,1,1,23,3,2.95289,3,3,3,
2021-10-20 08-26-01,2021-10-20 06-26-01,3,7.3,0.8,4669.76,675.512,25,4,1,1,34,3,2.84959,3,3,3,
2021-10-20 08-27-02,2021-10-20 06-27-02,3,7.1,0.9,4670.9,675.504,10,4,1,1,37,3,2.85289,3,3,3,
2021-10-20 08-28-03,2021-10-20 06-28-03,3,6.9,0.8,4669.26,673.502,10,4,1,1,15,2,2.69917,3,3,3,
2021-10-20 08-29-04,2021-10-20 06-29-04,3,6.3,0.9,4669.27,674.051,10,4,1,1,32,2,2.48264,3,3,3,
2021-10-20 08-30-05,2021-10-20 06-30-05,2,8.9,0.7,4682.1,646.682,10,4,1,1,252,3,3.56364,2,2,2,
2021-10-20 08-31-06,2021-10-20 06-31-06,2,8.6,0.8,4699.48,649.183,10,4,1,1,33,3,3.46612,2,2,2,
2021-10-20 08-32-07,2021-10-20 06-32-07,2,6.7,0.5,4697.85,649.394,10,4,1,1,16,2,2.62727,2,2,2,
2021-10-20 08-33-08,2021-10-20 06-33-08,2,6.7,0.8,4701.55,650.322,10,4,1,1,24,2,2.58512,2,2,2,
2021-10-20 08-34-09,2021-10-20 06-34-09,2,5.6,1.1,4741.71,712.229,10,4,4,1,172,2,2.94711,2,2,2,
2021-10-20 08-35-10,2021-10-20 06-35-10,2,4.3,1.1,4748.23,724.192,10,4,4,1,164,3,4.51322,2,2,2,
2021-10-20 08-36-11,2021-10-20 06-36-11,2,5.2,1.1,4770,719.675,10,4,4,1,51,3,5.16033,2,2,2,
2021-10-20 08-37-12,2021-10-20 06-37-12,2,3.9,1.2,4771.79,716.089,10,4,4,1,34,2,3.10661,2,2,2,
2021-10-20 08-38-13,2021-10-20 06-38-13,2,3.7,1.1,4774.92,715.287,10,4,4,2,50,2,2.77521,1,1,1,
2021-10-20 08-39-14,2021-10-20 06-39-14,2,4.3,1,4783.05,719.412,10,4,4,2,42,3,2.83802,1,1,1,
2021-10-20 08-40-15,2021-10-20 06-40-15,2,4.1,1.3,4785.95,730.744,10,4,6,2,127,3,3.21901,1,1,1,
2021-10-20 08-41-16,2021-10-20 06-41-16,2,4.1,1.1,4793.08,733.163,10,4,6,1,75,3,4.18843,2,2,2,
2021-10-20 08-42-17,2021-10-20 06-42-17,2,4.3,1.2,4807.11,717.778,10,4,6,1,100,3,5.03223,2,2,2,
2021-10-20 08-43-18,2021-10-20 06-43-18,2,3.6,1.1,4828.04,773.605,10,4,7,1,36,3,3.13636,2,2,2,
2021-10-20 08-44-18,2021-10-20 06-44-18,2,3.7,1.2,4838.9,798.334,10,4,8,2,37,3,3.40165,1,1,1,
2021-10-20 08-45-19,2021-10-20 06-45-19,2,4.5,1.2,4847.5,810.728,11,4,8,2,313,3,6.14132,1,1,1,
2021-10-20 08-46-20,2021-10-20 06-46-20,2,4.5,1.2,4853.59,815.292,11,4,8,2,79,4,4.6876,1,1,1,
2021-10-20 08-47-21,2021-10-20 06-47-21,2,4.1,1.1,4856.41,813.642,11,4,8,1,234,4,5.71157,2,2,2,
2021-10-20 08-48-22,2021-10-20 06-48-22,2,4.3,1.2,4859.05,794.767,11,4,8,1,61,4,6.22727,2,2,2,
2021-10-20 08-49-23,2021-10-20 06-49-23,2,3.9,1.2,4860.45,785.436,11,4,8,1,48,4,5.0719,2,2,2,
2021-10-20 08-50-24,2021-10-20 06-50-24,2,3.8,1.1,4858.93,765.618,11,4,7,1,121,4,4.98843,2,2,2,
2021-10-20 08-51-25,2021-10-20 06-51-25,2,3.5,1.1,4861.17,763.694,11,4,8,1,37,4,4.01488,2,2,2,
2021-10-20 08-52-26,2021-10-20 06-52-26,2,4,1.2,4853.53,708.913,11,4,6,2,147,3,3.53884,1,1,1,
2021-10-20 08-53-27,2021-10-20 06-53-27,2,4.4,1.3,4855.06,703.668,11,4,6,2,42,3,3.97273,1,1,1,
2021-10-20 08-54-28,2021-10-20 06-54-28,2,4.4,1.1,4858.19,708.124,11,4,6,2,28,3,3.8876,1,1,1,
2021-10-20 08-55-29,2021-10-20 06-55-29,2,4.1,1.1,4856.05,712.784,11,4,7,2,43,3,3.54298,1,1,1,
2021-10-20 08-56-30,2021-10-20 06-56-30,2,3.7,1,4856.54,708.943,11,4,7,2,36,3,3.05124,1,1,1,
2021-10-20 08-57-31,2021-10-20 06-57-31,2,3.8,1,4856.52,708.111,11,4,6,1,48,3,3.33884,2,2,2,
2021-10-20 08-58-32,2021-10-20 06-58-32,2,3.9,1.1,4860.04,735.997,12,4,7,2,166,3,5.97438,1,1,1,
2021-10-20 08-59-33,2021-10-20 06-59-33,2,4.9,1.2,4867.55,729.571,12,4,7,2,94,5,6.57851,1,1,1,
2021-10-20 09-00-34,2021-10-20 07-00-34,2,6.1,1.1,4868.27,726.116,12,4,7,2,90,6,10.257,1,1,1,
2021-10-20 09-01-35,2021-10-20 07-01-35,2,4.5,1,4872.1,725.292,12,4,7,2,40,4,5.00661,1,1,1,
2021-10-20 09-02-36,2021-10-20 07-02-36,2,4.3,1.1,4874.41,723.154,12,4,7,2,50,4,4.77934,1,1,1,
2021-10-20 09-03-37,2021-10-20 07-03-37,2,4.5,1.1,4894.65,804.58,12,4,10,2,437,4,5.24793,1,1,1,
2021-10-20 09-04-38,2021-10-20 07-04-38,2,4.2,1.1,4893.98,793.915,12,4,9,2,193,5,5.9719,1,1,1,
2021-10-20 09-05-38,2021-10-20 07-05-38,2,4.3,1.2,4893.26,791.693,12,4,9,2,101,5,5.48264,1,1,1,
2021-10-20 09-06-39,2021-10-20 07-06-39,2,4.3,1.1,4896.68,793.512,12,4,9,2,46,4,4.62645,1,1,1,
2021-10-20 09-07-40,2021-10-20 07-07-40,2,4.2,1.2,4930.77,862.98,12,4,13,2,159,4,4.29835,1,1,1,
2021-10-20 09-08-41,2021-10-20 07-08-41,2,4.1,1.4,4938.76,925.344,12,4,14,2,136,4,5.72727,1,1,1,
2021-10-20 09-09-42,2021-10-20 07-09-42,2,4.1,1.2,4939.38,910.572,12,4,14,2,52,4,5.26198,1,1,1,
2021-10-20 09-10-43,2021-10-20 07-10-43,2,4,1.2,4936.73,918.087,12,4,14,2,46,4,5.16777,1,1,1,
2021-10-20 09-11-44,2021-10-20 07-11-44,2,4,1.2,4937.69,913.738,12,4,14,2,165,5,5.72727,1,1,1,
2021-10-20 09-12-45,2021-10-20 07-12-45,1,3.8,1.2,4929.94,751.722,12,4,8,1,40,4,5.27769,1,1,1,
2021-10-20 09-13-46,2021-10-20 07-13-46,1,3.4,1,4928.49,750.74,12,4,7,1,40,3,3.66777,1,1,1,
